Player,pcode,IP,Outs,H,HR,BB,HBP,SO,FIP,K/9,BB/9
신정락,60140,42.0,126,61,4,24,10,58,4.1,12.43,5.14
이민우,65616,12.0,36,14,2,0,1,9,4.12,6.75,0.0
애디튼,67559,66.0,198,85,7,25,5,60,4.12,8.18,3.41
비야누에바,67742,110.0,330,108,12,23,5,68,4.15,5.56,1.88
고우석,67119,20.0,60,30,2,11,2,23,4.15,10.35,4.95
이현승,76329,38.0,114,62,4,16,4,38,4.15,9.0,3.79
이민호,62929,75.0,225,88,10,30,8,86,4.16,10.32,3.6
팻딘,67645,171.0,513,211,22,39,16,143,4.16,7.53,2.05
엄상백,65056,40.0,120,48,3,22,4,39,4.17,8.78,4.95
브리검,67313,142.0,426,166,17,26,13,98,4.2,6.21,1.65
여건욱,79825,3.0,9,4,0,3,0,3,4.2,9.0,9.0
홍건희,61643,51.0,153,83,5,21,2,41,4.22,7.24,3.71
김상수,76430,53.0,159,59,8,22,3,62,4.24,10.53,3.74
오주원,74359,65.0,195,96,10,15,2,56,4.26,7.75,2.08
윤성환,74454,172.0,516,181,22,37,15,130,4.26,6.8,1.94
신재웅,75138,24.0,72,23,3,15,0,29,4.28,10.88,5.62
류제국,63111,128.0,384,140,10,55,19,107,4.28,7.52,3.87
유희관,79229,185.0,555,228,20,41,10,106,4.29,5.16,1.99
진해수,76650,30.0,90,52,6,15,2,48,4.3,14.4,4.5
니퍼트,61240,177.0,531,175,20,77,10,161,4.32,8.19,3.92
심동섭,60636,36.0,108,64,6,21,0,50,4.34,12.5,5.25
장원삼,76355,52.0,156,96,8,17,5,55,4.35,9.52,2.94
이보근,75342,45.0,135,62,9,17,0,58,4.36,11.6,3.4
임찬규,61101,118.0,354,133,12,45,24,113,4.36,8.62,3.43
다이아몬드,67815,131.0,393,163,11,35,9,59,4.4,4.05,2.4
김찬호,66801,5.0,15,10,0,5,1,6,4.4,10.8,9.0
전유수,75340,17.0,51,28,1,13,3,20,4.44,10.59,6.88
한현희,62363,100.0,300,105,14,17,17,79,4.46,7.11,1.53
송승준,77591,124.0,372,132,19,41,4,113,4.46,8.2,2.98
우규민,73117,130.0,390,161,19,23,16,100,4.46,6.92,1.59
김승회,73248,51.0,153,86,6,17,6,41,4.47,7.24,3.0
임창민,78352,60.0,180,60,10,23,1,62,4.5,9.3,3.45
금민철,75258,48.0,144,81,3,33,3,42,4.51,7.88,6.19
신재영,62937,117.0,351,137,14,25,16,75,4.52,5.77,1.92
고원준,79349,9.0,27,17,0,8,0,6,4.53,6.0,8.0
김재영,66741,80.0,240,101,9,19,12,51,4.55,5.74,2.14
한승혁,61666,29.0,87,46,4,23,1,42,4.58,13.03,7.14
박세웅,64021,167.0,501,170,21,56,9,117,4.6,6.31,3.02
배영수,70425,125.0,375,155,17,29,13,86,4.6,6.19,2.09
이동걸,77452,32.0,96,36,5,5,3,22,4.61,6.19,1.41
임현준,61457,7.0,21,11,0,4,2,4,4.63,5.14,5.14
이영준,64051,7.0,21,10,0,4,2,4,4.63,5.14,5.14
윤영삼,61456,43.0,129,67,8,17,0,46,4.67,9.63,3.56
윤희상,74838,118.0,354,149,16,33,10,82,4.67,6.25,2.52
구창모,65933,110.0,330,138,18,50,5,118,4.68,9.65,4.09
문광은,60845,37.0,111,51,5,20,4,41,4.69,9.97,4.86
윤수호,65064,38.0,114,41,3,30,4,42,4.7,9.95,7.11
양훈,75750,16.0,48,24,1,5,2,5,4.7,2.81,2.81
로치,67033,163.0,489,200,18,60,13,99,4.76,5.47,3.31
심수창,74167,43.0,129,71,8,22,2,54,4.78,11.3,4.6
장현식,63950,127.0,381,139,18,66,5,120,4.83,8.5,4.68
김유영,64596,40.0,120,52,5,25,3,41,4.88,9.22,5.62
안영명,73738,80.0,240,123,11,28,5,54,4.88,6.08,3.15
박종훈,60841,149.0,447,145,16,61,25,107,4.89,6.46,3.68
장시환,77318,40.0,120,48,6,31,4,57,4.93,12.82,6.97
임정호,63959,12.0,36,30,3,14,2,33,4.95,24.75,10.5
정재원,74748,17.0,51,23,0,11,5,9,4.96,4.76,5.82
박상원,67703,19.0,57,19,3,7,0,13,4.99,6.16,3.32
김건태,60339,5.0,15,13,1,2,0,5,5.0,9.0,3.6
채병용,71845,40.0,120,62,8,15,3,43,5.0,9.68,3.38
심재민,64017,60.0,180,86,11,31,4,69,5.03,10.35,4.65
페트릭,67435,127.0,381,174,18,52,6,87,5.04,6.17,3.69
심창민,61411,56.0,168,55,12,44,7,103,5.04,16.55,7.07
박정진,99737,31.0,93,38,6,24,3,51,5.04,14.81,6.97
허건엽,62892,7.0,21,15,1,2,0,3,5.06,3.86,2.57
김원중,62528,103.0,309,130,13,56,10,87,5.07,7.6,4.89
권오준,99445,46.0,138,57,11,14,4,55,5.09,10.76,2.74
김성민,67828,81.0,243,104,12,40,9,75,5.09,8.33,4.44
이재학,60263,111.0,333,142,22,41,13,117,5.13,9.49,3.32
윤규진,73750,104.0,312,138,19,44,4,93,5.17,8.05,3.81
유재유,66160,5.0,15,6,0,4,0,1,5.2,1.8,7.2
이형범,62951,26.0,78,26,2,13,5,14,5.2,4.85,4.5
임기준,60634,17.0,51,25,1,15,0,12,5.2,6.35,7.94
조무근,65067,10.0,30,21,2,3,1,9,5.2,8.1,2.7
박종윤,62338,4.0,12,4,0,4,0,2,5.2,4.5,9.0
김사율,99563,31.0,93,51,7,8,1,28,5.2,8.13,2.32
박치국,67266,26.0,78,37,3,14,6,23,5.24,7.96,4.85
배우열,79191,31.0,93,58,7,9,4,33,5.26,9.58,2.61
김동호,79791,30.0,90,52,1,21,6,16,5.27,4.8,6.3
윤지웅,61329,24.0,72,39,4,10,4,22,5.28,8.25,3.75
김대현,66145,88.0,264,95,13,32,6,49,5.3,5.01,3.27
배장호,76540,47.0,141,70,9,19,8,47,5.41,9.0,3.64
최지광,67421,22.0,66,28,2,22,1,23,5.43,9.41,9.0
이명우,72535,16.0,48,34,3,7,2,15,5.45,8.44,3.94
문승원,62869,151.0,453,181,25,54,11,86,5.5,5.13,3.22
박지훈,62637,10.0,30,16,1,9,1,10,5.5,9.0,8.1
박정배,75250,55.0,165,58,9,33,3,49,5.51,8.02,5.4
민태호,78366,6.0,18,10,1,3,2,7,5.53,10.5,4.5
서균,64759,10.0,30,17,2,3,3,10,5.6,9.0,2.7
김윤동,62648,64.0,192,70,10,47,5,66,5.61,9.28,6.61
임준혁,73632,39.0,117,54,4,29,5,30,5.61,6.92,6.69
박진태,67646,43.0,129,76,5,19,10,24,5.62,5.02,3.98
정성곤,65058,104.0,312,151,20,41,6,72,5.67,6.23,3.55
최충연,66451,72.0,216,110,12,48,9,74,5.69,9.25,6.0
김주한,66859,59.0,177,82,10,32,5,45,5.76,6.86,4.88
윤근영,75730,17.0,51,23,4,5,0,11,5.85,5.82,2.65
보우덴,66226,85.0,255,90,15,38,6,51,5.85,5.4,4.02
하영민,64350,42.0,126,49,5,30,1,23,5.87,4.93,6.43
유원상,76757,6.0,18,8,0,4,2,1,5.87,1.5,6.0
김성배,73226,31.0,93,47,8,9,6,33,5.88,9.58,2.61
송창식,74731,57.0,171,77,13,33,5,64,5.92,10.11,5.21
김태훈,79847,37.0,111,61,8,19,3,34,5.96,8.27,4.62
최금강,62966,82.0,246,111,15,34,12,51,6.02,5.6,3.73
주권,65060,75.0,225,101,15,31,6,47,6.03,5.64,3.72
강동호,67591,36.0,108,43,8,16,1,26,6.06,6.5,4.0
송은범,73801,35.0,105,45,4,23,3,15,6.06,3.86,5.91
오설리반,67312,8.0,24,17,2,2,1,6,6.08,6.75,2.25
강장산,64907,22.0,66,27,3,15,4,16,6.11,6.55,6.14
배제성,65516,29.0,87,46,4,23,2,21,6.13,6.52,7.14
장민재,79764,54.0,162,94,11,23,2,30,6.13,5.0,3.83
정용운,79617,54.0,162,56,7,37,7,32,6.14,5.33,6.17
최성훈,62146,13.0,39,25,2,11,4,16,6.2,11.08,7.62
정대현,60264,64.0,192,91,13,23,3,27,6.22,3.8,3.23
김대우,61365,45.0,135,71,7,26,8,28,6.24,5.6,5.2
이현호,61214,27.0,81,48,6,14,0,19,6.24,6.33,4.67
홍성용,75149,35.0,105,44,7,17,3,22,6.26,5.66,4.37
오윤성,67360,7.0,21,9,0,9,1,4,6.34,5.14,11.57
이태양,60768,55.0,165,79,12,26,2,29,6.51,4.75,4.25
김진우,72641,34.0,102,52,5,23,7,21,6.52,5.56,6.09
강윤구,79358,46.0,138,57,14,24,2,51,6.63,9.98,4.7
이정민,72551,22.0,66,32,5,9,2,11,6.65,4.5,3.68
박정준,61396,4.0,12,6,1,1,2,4,6.7,9.0,2.25
이영하,66291,31.0,93,43,8,16,3,26,6.72,7.55,4.65
홍상삼,78247,14.0,42,20,2,11,2,7,6.84,4.5,7.07
김시현,67467,19.0,57,29,4,15,2,16,6.94,7.58,7.11
정수민,66960,23.0,69,31,7,16,1,28,6.94,10.96,6.26
정인욱,79440,31.0,93,46,9,14,4,27,6.97,7.84,4.06
황수범,61496,27.0,81,45,7,19,2,26,6.98,8.67,6.33
홍성무,65042,6.0,18,11,1,6,0,4,7.03,6.0,9.0
박희수,76858,30.0,90,49,8,19,4,29,7.03,8.7,5.7
안성무,63027,11.0,33,14,2,10,1,8,7.11,6.55,8.18
박시영,60559,45.0,135,60,14,32,1,52,7.13,10.4,6.4
레나도,67423,47.0,141,70,11,27,6,28,7.16,5.36,5.17
마정길,72749,10.0,30,14,3,4,1,7,7.2,6.3,3.6
안규영,61215,4.0,12,7,0,8,0,4,7.2,9.0,18.0
남재현,66660,6.0,18,16,1,9,0,8,7.2,12.0,13.5
박승주,66305,3.0,9,0,0,3,1,0,7.2,0.0,9.0
류희운,64029,78.0,234,99,18,53,8,52,7.21,6.0,6.12
김지용,60181,34.0,102,59,13,14,2,39,7.29,10.32,3.71
김광수,70142,18.0,54,39,6,3,3,10,7.42,5.0,1.5
최동환,79140,27.0,81,39,9,15,5,31,7.46,10.33,5.0
이종혁,67066,15.0,45,25,3,10,5,10,7.47,6.0,6.0
김대유,60337,3.0,9,8,1,2,0,3,7.53,9.0,6.0
황덕균,72261,13.0,39,26,4,3,2,5,7.58,3.46,2.08
김승현,66492,31.0,93,51,7,34,6,37,7.62,10.74,9.87
노경은,73211,14.0,42,25,4,8,1,8,7.7,5.14,5.14
김현우,60457,10.0,30,15,4,3,2,11,7.7,9.9,2.7
권혁,72447,19.0,57,39,6,9,5,17,7.73,8.05,4.26
임대한,66493,12.0,36,26,3,15,0,13,8.03,9.75,11.25
김민우,65764,6.0,18,20,1,6,3,5,8.2,7.5,9.0
손영민,76639,9.0,27,26,4,3,1,9,8.31,9.0,3.0
김범수,65769,26.0,78,43,7,24,3,16,8.58,5.54,8.31
이승현,60146,24.0,72,36,9,22,1,25,8.87,9.38,8.25
정동윤,66858,3.0,9,5,1,1,1,1,8.87,3.0,3.0
최성영,66920,9.0,27,17,4,7,2,8,10.2,8.0,7.0
배민관,60105,3.0,9,6,1,4,0,2,10.2,6.0,12.0
박근홍,74630,6.0,18,13,2,14,3,14,11.37,21.0,21.0
정영일,62056,6.0,18,12,3,6,1,2,12.53,3.0,9.0
배재환,64995,6.0,18,13,4,6,0,4,13.53,6.0,9.0
배힘찬,72321,3.0,9,12,3,0,0,4,13.53,12.0,0.0
이충호,63749,6.0,18,21,3,12,3,8,14.53,12.0,18.0
