Player,pcode,IP,Outs,H,HR,BB,HBP,SO,FIP,K/9,BB/9
구승민,63543,49.0,147,65,4,29,5,66,3.65,12.12,5.33
앤더슨,53664,76.0,228,76,6,26,2,64,3.65,7.58,3.08
하준영,68639,38.0,114,52,4,19,2,49,3.65,11.61,4.5
백정현,77446,98.0,294,100,6,30,0,61,3.67,5.6,2.76
산체스,53665,61.0,183,79,7,15,4,59,3.69,8.7,2.21
이상규,65117,6.0,18,7,0,5,0,6,3.7,9.0,7.5
이용찬,77211,56.0,168,53,5,19,3,51,3.72,8.2,3.05
이건욱,64861,36.0,108,31,0,25,2,31,3.73,7.75,6.25
곽빈,68220,125.0,375,96,7,58,5,106,3.74,7.63,4.18
최원태,65320,144.0,432,149,12,46,7,118,3.75,7.38,2.88
백승현,65109,35.0,105,28,2,18,0,30,3.77,7.71,4.63
이승현,60146,46.0,138,68,5,15,0,42,3.77,8.22,2.93
산체스,53714,125.0,375,136,13,28,6,99,3.78,7.13,2.02
임기영,62754,66.0,198,56,6,19,6,57,3.79,7.77,2.59
전용주,69047,5.0,15,6,0,6,1,9,3.8,16.2,10.8
정우영,69159,44.0,132,63,1,17,15,41,3.81,8.39,3.48
박치국,67266,34.0,102,54,3,21,5,48,3.82,12.71,5.56
노경은,73211,68.0,204,78,4,36,4,65,3.82,8.6,4.76
심재민,64017,39.0,117,57,2,18,1,29,3.84,6.69,4.15
하영민,64350,43.0,129,67,4,25,1,51,3.85,10.67,5.23
엘리아스,53825,131.0,393,140,12,33,6,93,3.86,6.39,2.27
최승용,51264,102.0,306,116,9,34,4,82,3.86,7.24,3.0
페냐,52720,175.0,525,149,14,59,18,147,3.88,7.56,3.03
신민혁,68902,119.0,357,122,14,25,6,97,3.88,7.34,1.89
김윤식,50157,73.0,219,86,4,25,3,42,3.91,5.18,3.08
임찬규,61101,140.0,420,142,10,54,5,103,3.92,6.62,3.47
김광현,77829,165.0,495,163,11,70,2,119,3.93,6.49,3.82
김진성,75867,58.0,174,41,8,26,0,69,3.96,10.71,4.03
원태인,69446,147.0,441,157,15,34,6,102,3.96,6.24,2.08
손동현,69041,63.0,189,68,5,20,2,40,4.01,5.71,2.86
우강훈,51526,6.0,18,6,0,4,1,5,4.03,7.5,6.0
김동주,51230,75.0,225,73,5,35,4,59,4.05,7.08,4.2
곽도규,53609,9.0,27,14,0,10,2,14,4.09,14.0,10.0
정해영,50662,44.0,132,53,3,20,1,30,4.15,6.14,4.09
임준섭,62611,22.0,66,44,1,19,1,26,4.15,10.64,7.77
박정수,65639,30.0,90,37,1,18,6,28,4.17,8.4,5.4
조이현,64768,30.0,90,61,3,6,2,17,4.17,5.1,1.8
김범수,65769,44.0,132,64,3,33,3,52,4.18,10.64,6.75
손주영,67143,8.0,24,12,0,6,0,5,4.2,5.62,6.75
스트레일리,50558,79.0,237,82,6,37,10,70,4.2,7.97,4.22
서진용,61895,70.0,210,63,3,49,4,64,4.2,8.23,6.3
김태오,66064,6.0,18,10,0,4,0,3,4.2,4.5,6.0
조민석,52903,21.0,63,33,2,14,3,28,4.2,12.0,6.0
슐서,53040,49.0,147,66,6,14,0,35,4.22,6.43,2.57
고효준,72523,41.0,123,49,3,42,3,66,4.22,14.49,9.22
최동환,79140,32.0,96,42,1,17,3,20,4.23,5.62,4.78
박신지,68249,24.0,72,39,1,11,3,15,4.24,5.62,4.12
윤영철,53613,119.0,357,124,10,48,1,74,4.28,5.6,3.63
김동혁,50360,34.0,102,51,1,18,6,24,4.29,6.35,4.76
고봉재,66201,9.0,27,12,0,7,1,7,4.31,7.0,7.0
장원준,74513,38.0,114,53,4,11,2,24,4.33,5.68,2.61
이진하,53562,7.0,21,4,0,3,1,2,4.34,2.57,3.86
김민규,68200,7.0,21,6,0,4,2,5,4.34,6.43,5.14
진승현,52558,21.0,63,34,2,16,0,25,4.34,10.71,6.86
최원준,67263,103.0,309,119,11,28,12,71,4.37,6.2,2.45
정우람,74857,30.0,90,45,3,17,2,30,4.4,9.0,5.1
최지민,52639,45.0,135,45,4,26,4,44,4.4,8.8,5.2
김시훈,68928,38.0,114,57,3,34,1,49,4.41,11.61,8.05
한승주,50726,60.0,180,81,6,31,4,55,4.42,8.25,4.65
배제성,65516,127.0,381,144,6,77,2,79,4.44,5.6,5.46
이호성,53455,17.0,51,11,1,10,0,11,4.44,5.82,5.29
최영환,64718,8.0,24,15,0,7,1,7,4.45,7.88,7.88
김대우,61365,54.0,162,66,7,22,3,49,4.46,8.17,3.67
오석주,67116,10.0,30,12,2,3,0,11,4.5,9.9,2.7
홍원표,50430,3.0,9,2,0,2,0,1,4.53,3.0,6.0
강효종,51143,20.0,60,25,1,12,2,14,4.55,6.3,5.4
이지강,69108,64.0,192,60,4,28,9,38,4.56,5.34,3.94
신헌민,52873,11.0,33,19,1,6,0,8,4.56,6.55,4.91
송영진,53898,45.0,135,46,3,31,2,38,4.58,7.6,6.2
장시환,77318,29.0,87,32,1,21,4,24,4.58,7.45,6.52
이재익,63492,27.0,81,46,3,17,0,26,4.61,8.67,5.67
오원석,50859,142.0,426,158,11,69,9,88,4.62,5.58,4.37
조성훈,68848,7.0,21,10,0,4,2,4,4.63,5.14,5.14
원종현,76118,16.0,48,24,3,5,1,17,4.64,9.56,2.81
김강률,77263,18.0,54,23,2,12,2,21,4.64,10.5,6.0
이영하,66291,31.0,93,40,2,21,4,28,4.65,8.13,6.1
최이준,68036,24.0,72,37,1,21,0,20,4.7,7.5,7.88
문용익,67419,12.0,36,8,0,12,2,12,4.7,9.0,9.0
이민호,50126,19.0,57,22,1,10,0,7,4.73,3.32,4.74
김기중,51715,48.0,144,58,4,29,9,46,4.74,8.62,5.44
최민준,68856,50.0,150,75,7,19,1,37,4.74,6.66,3.42
오승환,75421,52.0,156,57,9,15,2,44,4.74,7.62,2.6
이로운,53892,50.0,150,67,7,29,1,52,4.74,9.36,5.22
유영찬,50106,53.0,159,55,4,40,7,55,4.77,9.34,6.79
오상원,53300,14.0,42,18,0,9,3,7,4.77,4.5,5.79
문승원,62869,94.0,282,138,12,35,6,65,4.79,6.22,3.35
정철원,68242,60.0,180,66,8,32,2,55,4.8,8.25,4.8
김민우,65764,51.0,153,65,6,28,2,43,4.81,7.59,4.94
이재학,60263,66.0,198,55,6,33,5,43,4.81,5.86,4.5
윤석원,52395,21.0,63,29,2,8,0,8,4.82,3.43,3.43
김성진,51301,41.0,123,44,5,25,1,38,4.83,8.34,5.49
한현희,62363,97.0,291,123,11,44,11,74,4.85,6.87,4.08
이용준,51948,62.0,186,60,5,44,2,50,4.86,7.26,6.39
송은범,73801,3.0,9,6,0,3,0,2,4.87,6.0,9.0
이준영,65665,9.0,27,26,0,23,2,30,4.87,30.0,23.0
한승혁,61666,32.0,96,48,3,21,3,28,4.92,7.88,5.91
김영현,51097,26.0,78,30,4,20,1,35,4.93,12.12,6.92
이인복,64565,31.0,93,54,3,10,5,15,4.94,4.35,2.9
이선우,69068,32.0,96,47,5,9,4,24,4.95,6.75,2.53
박명근,53139,42.0,126,49,4,28,6,40,4.96,8.57,6.0
장현식,63950,40.0,120,58,6,26,1,44,4.97,9.9,5.85
윤대경,63464,40.0,120,36,4,19,6,28,4.97,6.3,4.28
최채흥,68419,61.0,183,90,9,16,3,33,4.97,4.87,2.36
강재민,50705,35.0,105,35,5,19,8,42,4.97,10.8,4.89
장민재,79764,64.0,192,79,12,22,5,61,5.0,8.58,3.09
신정락,60140,21.0,63,32,4,11,3,28,5.01,12.0,4.71
김민수,65048,11.0,33,17,1,5,0,4,5.02,3.27,4.09
최성영,66920,62.0,186,77,6,32,5,38,5.02,5.52,4.65
박준표,63638,20.0,60,28,3,9,0,13,5.2,5.85,4.05
문성현,60336,25.0,75,26,2,20,2,21,5.2,7.56,7.2
이민우,65616,11.0,33,8,2,6,0,11,5.2,9.0,4.91
허윤동,50449,10.0,30,16,0,12,0,8,5.2,7.2,10.8
정성종,68556,20.0,60,21,1,15,1,10,5.25,4.5,6.75
최지강,52206,17.0,51,16,0,20,1,14,5.26,7.41,10.59
장재영,51359,68.0,204,63,4,66,8,67,5.26,8.87,8.74
이준호,53996,28.0,84,32,3,15,4,19,5.27,6.11,4.82
주권,65060,39.0,117,49,4,19,2,17,5.28,3.92,4.38
이명종,52397,49.0,147,66,5,24,6,26,5.3,4.78,4.41
메디나,53645,57.0,171,64,6,29,9,36,5.31,5.68,4.58
김민,68043,26.0,78,40,3,16,4,22,5.32,7.62,5.54
송명기,69962,94.0,282,106,12,47,11,65,5.33,6.22,4.5
이형범,62951,21.0,63,40,2,12,3,13,5.34,5.57,5.14
김대유,60337,13.0,39,26,2,8,6,20,5.35,13.85,5.54
윤중현,68619,20.0,60,29,2,10,1,8,5.35,3.6,4.5
양현,61268,43.0,129,83,5,21,0,16,5.43,3.35,4.4
이재희,51460,8.0,24,4,1,5,0,5,5.45,5.62,5.62
소형준,50030,10.0,30,22,1,3,3,4,5.5,3.6,2.7
윤정현,69399,6.0,18,5,0,6,0,2,5.53,3.0,9.0
김준형,51393,7.0,21,4,0,6,3,5,5.63,6.43,7.71
이병헌,52204,16.0,48,25,2,22,1,28,5.64,15.75,12.38
박준영,52731,4.0,12,2,0,8,0,7,5.7,15.75,18.0
백승우,53298,4.0,12,3,0,3,1,1,5.7,2.25,6.75
김기훈,69620,26.0,78,28,0,37,2,26,5.7,9.0,12.81
이상영,69168,10.0,30,12,0,8,3,4,5.7,3.6,7.2
백승건,69839,33.0,99,41,7,17,0,29,5.75,7.91,4.64
박승주,66305,16.0,48,19,2,13,2,15,5.76,8.44,7.31
심창민,61411,3.0,9,2,0,5,1,5,5.87,15.0,15.0
장필준,77927,17.0,51,28,2,12,2,11,5.91,5.82,6.35
맥키니,53322,58.0,174,61,10,36,1,39,6.01,6.05,5.59
김서현,53754,18.0,54,22,1,23,7,26,6.03,13.0,11.5
김유신,68659,24.0,72,34,2,19,3,12,6.03,4.5,7.12
김서준,52460,7.0,21,9,0,6,2,2,6.06,2.57,7.71
박종훈,60841,78.0,234,77,8,60,19,56,6.14,6.46,6.92
김강현,65522,3.0,9,1,0,2,1,0,6.2,0.0,6.0
김정운,53029,6.0,18,6,0,6,2,3,6.2,4.5,9.0
한재승,51994,7.0,21,9,2,5,0,10,6.2,12.86,6.43
전사민,69969,16.0,48,17,1,14,2,6,6.26,3.38,7.88
황동재,50441,30.0,90,40,6,21,2,27,6.3,8.1,6.3
김진욱,51516,24.0,72,37,4,29,2,35,6.33,13.12,10.88
진해수,76650,10.0,30,18,2,10,0,12,6.4,10.8,9.0
김승현,66492,10.0,30,11,1,10,1,7,6.4,6.3,9.0
황동하,52641,29.0,87,35,5,21,1,19,6.41,5.9,6.52
이승현,51454,30.0,90,41,6,29,2,37,6.43,11.1,8.7
하준호,78517,10.0,30,14,0,10,5,6,6.5,5.4,9.0
김태훈,62360,47.0,141,74,8,43,3,40,6.65,7.66,8.23
김재영,66741,8.0,24,13,2,2,2,5,6.7,5.62,2.25
홍정우,65496,26.0,78,36,5,21,3,22,6.78,7.62,7.27
김태현,67956,18.0,54,17,4,13,1,14,6.87,7.0,6.5
노건우,62920,9.0,27,22,3,5,1,12,6.87,12.0,5.0
류희운,64029,3.0,9,6,1,2,0,4,6.87,12.0,6.0
최지광,67421,12.0,36,17,4,9,1,18,7.03,13.5,6.75
딜런,53233,9.0,27,10,2,5,0,2,7.31,2.0,5.0
김정우,68830,5.0,15,11,1,7,0,6,7.6,10.8,12.6
양창섭,68415,26.0,78,45,7,16,1,12,7.74,4.15,5.54
김재열,64580,10.0,30,20,2,13,0,9,7.9,8.1,11.7
이채호,68896,20.0,60,26,6,9,3,8,8.1,3.6,4.05
박세진,66047,7.0,21,15,1,14,0,10,8.2,12.86,18.0
이충호,63749,6.0,18,12,2,5,1,7,8.2,10.5,7.5
주승우,52330,13.0,39,20,1,21,2,8,8.28,5.54,14.54
김대현,66145,3.0,9,8,1,2,1,3,8.53,9.0,6.0
윤명준,62242,13.0,39,31,4,10,4,11,8.74,7.62,6.92
정구범,50995,11.0,33,16,3,12,0,6,8.93,4.91,9.82
이승호,67603,4.0,12,5,1,4,0,1,8.95,2.25,9.0
이기순,52868,3.0,9,3,1,4,0,3,9.53,9.0,12.0
최충연,66451,8.0,24,10,3,7,3,8,9.82,9.0,7.88
김호준,68269,3.0,9,3,1,4,0,2,10.2,6.0,12.0
박진,69594,4.0,12,7,1,7,0,2,10.7,4.5,15.75
최하늘,68501,5.0,15,14,2,5,2,3,11.4,5.4,9.0
김유성,53262,6.0,18,6,2,12,0,6,11.53,9.0,18.0
김시현,67467,3.0,9,6,2,2,0,2,12.53,6.0,6.0
이태연,53594,3.0,9,12,1,9,0,4,13.87,12.0,27.0
박윤철,69762,3.0,9,5,2,5,0,1,16.2,3.0,15.0
김동규,53164,4.0,12,6,1,12,2,1,16.45,2.25,27.0
정성곤,65058,3.0,9,8,2,7,0,3,16.87,9.0,21.0
