Player,pcode,PA,HR,wOBA,ISO,BB%,K%,AB,1B,2B,3B,BB,HBP,SO
나성범,62947,620,23,0.391,0.2,7.1,21.1,556,115,36,3,44,15,131
가르시아,68103,206,8,0.39,0.18,4.4,12.1,183,45,9,0,9,8,25
이성열,73136,528,34,0.388,0.258,6.6,27.1,485,87,21,1,35,5,143
김강민,71837,267,14,0.387,0.238,8.2,21.3,235,42,14,0,22,5,57
이정후,67341,520,6,0.387,0.122,8.1,11.2,459,121,34,2,42,8,58
김주찬,70410,473,18,0.385,0.179,4.9,12.1,431,106,23,0,23,7,57
버나디나,67650,592,20,0.385,0.177,10.6,17.6,515,111,25,3,63,10,104
유민상,62265,58,3,0.383,0.271,13.8,24.1,48,7,2,1,8,0,14
송성문,65357,238,7,0.382,0.19,10.1,20.6,211,40,19,0,24,0,49
황재균,76313,589,25,0.381,0.23,8.3,20.4,531,88,41,3,49,4,120
강백호,68050,585,29,0.381,0.233,8.9,21.2,527,90,32,2,52,3,124
이원석,75566,543,20,0.378,0.192,9.6,19.0,479,93,30,1,52,7,103
김재호,74206,468,16,0.378,0.169,11.1,16.5,403,89,20,0,52,4,77
민병헌,76249,497,17,0.374,0.161,7.0,13.7,446,105,21,0,35,8,68
김태진,64984,35,1,0.373,0.097,8.6,14.3,31,10,0,0,3,0,5
유강남,61102,465,19,0.373,0.212,6.0,17.2,425,74,33,0,28,9,80
이천웅,61186,405,2,0.372,0.095,9.6,11.9,359,95,22,3,39,3,48
이범호,70756,382,20,0.372,0.201,11.3,15.4,333,66,7,0,43,4,59
정훈,60523,194,7,0.371,0.19,8.2,20.1,174,35,10,1,16,1,39
박건우,79215,531,12,0.369,0.147,5.3,12.2,490,117,24,6,28,10,65
이형종,78135,485,13,0.369,0.151,6.4,16.9,437,98,27,0,31,12,82
정근우,75808,425,11,0.368,0.157,9.2,10.1,375,78,24,1,39,7,43
최항,62884,257,7,0.368,0.158,9.7,22.2,222,45,12,1,25,8,57
김태균,71752,271,10,0.367,0.161,4.8,20.7,254,59,11,0,13,4,56
오재원,77248,522,15,0.365,0.15,7.9,22.8,474,109,24,1,41,2,119
박경수,73113,529,25,0.363,0.21,11.2,24.4,458,74,21,0,59,9,129
김하성,64300,576,20,0.363,0.186,9.4,14.1,511,96,27,4,54,5,81
이지영,79456,203,2,0.363,0.09,7.4,13.3,178,49,10,0,15,4,27
허경민,79240,579,10,0.363,0.135,5.5,9.0,518,123,30,5,32,16,52
번즈,67598,507,23,0.363,0.244,6.5,26.4,464,62,34,5,33,9,134
박용택,72133,583,15,0.362,0.162,8.1,18.4,524,105,38,1,47,5,107
이원재,62025,150,5,0.361,0.181,6.7,22.0,138,27,10,0,10,0,33
박석민,74465,375,16,0.361,0.201,10.4,21.3,318,50,14,1,39,15,80
스크럭스,67935,571,26,0.361,0.226,9.6,25.2,501,68,35,0,55,12,144
서건창,78168,160,0,0.361,0.085,7.5,11.9,141,36,12,0,12,3,19
이택근,73342,356,4,0.36,0.127,9.0,12.4,308,65,25,1,32,9,44
박민우,62907,460,5,0.36,0.114,7.0,11.1,411,101,22,5,32,10,51
모창민,78813,314,17,0.357,0.22,6.7,16.2,287,52,10,1,21,2,51
채태인,77463,422,15,0.357,0.167,8.1,25.4,378,78,18,0,34,5,107
노수광,63704,590,8,0.356,0.118,8.1,14.6,517,125,21,8,48,13,86
김회성,79705,102,4,0.354,0.2,10.8,25.5,85,13,5,0,11,3,26
김헌곤,61404,586,11,0.352,0.123,9.2,11.9,513,115,26,2,54,10,70
정성훈,99606,205,4,0.35,0.126,7.8,23.9,183,39,11,0,16,5,49
송광민,76753,460,18,0.35,0.18,3.9,20.2,434,87,24,0,18,4,93
정의윤,75151,240,11,0.349,0.193,7.9,12.5,218,39,9,0,19,2,30
신본기,62556,481,11,0.348,0.148,6.9,20.0,427,86,28,1,33,11,96
강경학,61700,289,5,0.348,0.114,13.1,20.4,245,51,11,1,38,4,59
박헌욱,62921,23,1,0.348,0.227,4.3,21.7,22,3,2,0,1,0,5
서상우,62164,84,2,0.348,0.087,14.3,21.4,69,18,0,0,12,1,18
이진영,99810,312,3,0.347,0.099,8.0,11.2,283,69,17,1,25,0,35
김재현,76869,77,1,0.347,0.092,11.7,22.1,65,15,1,1,9,3,17
초이스,67394,397,17,0.347,0.201,8.3,19.9,349,54,19,0,33,10,79
임병욱,64346,447,13,0.346,0.175,4.9,26.6,423,79,29,3,22,0,119
강민호,74540,477,22,0.345,0.187,6.1,20.1,427,79,14,0,29,14,96
박승욱,62802,79,0,0.345,0.046,12.7,20.3,65,17,3,0,10,2,16
박해민,62415,649,9,0.344,0.134,8.6,15.3,576,123,30,10,56,3,99
윤석민,74215,509,19,0.344,0.172,7.9,13.6,460,86,22,0,40,4,69
허일,61566,15,0,0.343,0.0,6.7,13.3,14,5,0,0,1,0,2
류승현,66615,85,1,0.342,0.107,8.2,14.1,75,18,3,1,7,1,12
박한이,71432,392,10,0.342,0.135,11.0,23.2,342,71,16,0,43,0,91
최승준,76158,79,4,0.34,0.208,7.6,31.6,72,11,3,0,6,1,25
김민성,77564,465,10,0.338,0.131,8.6,17.2,413,83,24,0,40,6,80
최영진,61197,140,4,0.338,0.151,7.1,21.4,126,26,7,0,10,0,30
이명기,76849,503,4,0.338,0.116,8.0,12.7,448,97,28,6,40,3,64
백민기,63559,34,1,0.338,0.185,14.7,32.4,27,3,2,0,5,1,11
노진혁,62931,458,11,0.337,0.148,7.2,20.1,420,83,21,4,33,2,92
권희동,63963,391,8,0.335,0.131,9.0,14.8,343,69,19,1,35,4,58
박세혁,62244,194,3,0.334,0.124,8.2,28.4,170,33,12,0,16,4,55
김동엽,66838,447,28,0.334,0.235,3.8,24.2,422,64,15,0,17,4,108
허도환,77243,24,1,0.332,0.136,4.2,33.3,22,5,0,0,1,1,8
김선빈,78603,494,4,0.332,0.08,9.7,8.5,426,101,18,2,48,9,42
양종민,79530,15,0,0.332,0.143,6.7,33.3,14,3,0,1,1,0,5
홍창기,66108,25,0,0.33,0.111,28.0,32.0,18,1,2,0,7,0,8
김성욱,62934,358,13,0.329,0.173,8.1,17.9,323,56,13,2,29,1,64
양석환,64153,519,22,0.329,0.193,4.6,15.6,483,78,27,0,24,6,81
오지환,79109,617,11,0.328,0.118,9.6,23.7,533,109,26,2,59,7,146
나주환,73209,421,12,0.328,0.165,9.0,15.7,363,59,24,0,38,5,66
박준태,64657,150,5,0.327,0.179,8.7,24.7,123,17,5,1,13,9,37
김규민,62356,336,3,0.327,0.074,8.0,26.5,298,74,9,2,27,6,89
나경민,66508,71,0,0.326,0.035,14.1,29.6,57,13,2,0,10,3,21
이용규,74163,575,1,0.321,0.039,10.3,10.8,491,128,14,1,59,12,62
장승현,63202,16,0,0.321,0.0,6.2,12.5,13,5,0,0,1,0,2
장성우,78548,393,13,0.321,0.146,8.1,20.9,356,66,13,0,32,2,82
장영석,79334,221,7,0.32,0.184,10.4,27.6,196,22,15,0,23,2,61
백창수,60100,169,3,0.32,0.171,7.1,21.3,152,18,15,1,12,4,36
최준석,71552,179,4,0.32,0.098,13.4,22.9,153,32,3,0,24,0,41
지성준,64717,224,7,0.32,0.135,5.4,24.6,207,43,7,0,12,2,55
백용환,78643,57,0,0.319,0.021,15.8,26.3,47,12,1,0,9,0,15
오태곤,60558,375,12,0.318,0.166,6.4,24.5,343,56,17,2,24,4,92
박동원,79365,128,6,0.316,0.179,7.0,19.5,117,20,3,0,9,0,25
김문호,76509,115,2,0.316,0.13,11.3,23.5,100,16,7,0,13,0,27
김인태,63257,109,1,0.316,0.105,11.0,23.9,95,17,7,0,12,0,26
도태훈,66965,42,1,0.315,0.086,11.9,11.9,35,7,0,0,5,2,5
최원제,77466,13,0,0.314,0.0,7.7,38.5,11,3,0,0,1,1,5
정진호,61208,299,2,0.313,0.074,6.4,14.7,269,66,12,1,19,1,44
최진행,74729,154,7,0.311,0.176,9.7,34.4,136,19,3,0,15,3,53
고종욱,61353,351,6,0.309,0.121,4.3,27.4,330,64,22,0,15,1,96
홍재호,60605,87,1,0.308,0.118,9.2,13.8,76,13,6,0,8,0,12
김혜성,67304,473,5,0.308,0.098,7.0,25.2,430,90,15,6,33,5,119
정주현,79150,339,6,0.308,0.119,8.0,19.8,303,57,14,2,27,2,67
한승택,63722,103,3,0.308,0.165,6.8,25.2,91,13,6,0,7,2,26
김성현,76802,463,4,0.306,0.079,6.3,9.1,416,91,19,1,29,9,42
최원준,66606,333,4,0.305,0.092,6.0,17.4,304,64,14,1,20,4,58
정은원,68743,227,4,0.305,0.114,9.7,22.0,201,38,5,3,22,1,50
류지혁,62234,281,1,0.304,0.044,10.3,15.7,229,53,7,0,29,10,44
안중열,64022,176,4,0.303,0.149,6.8,31.8,154,23,11,0,12,3,56
윤정우,61652,43,1,0.302,0.125,4.7,16.3,40,7,2,0,2,1,7
장진혁,66706,48,0,0.301,0.143,8.3,22.9,42,4,4,1,4,2,11
문규현,72546,349,6,0.301,0.123,5.2,12.9,316,61,19,1,18,0,45
강승호,63123,212,3,0.301,0.103,8.5,26.9,184,34,10,0,18,3,57
양성우,62797,236,2,0.301,0.072,9.3,13.6,209,42,9,0,22,4,32
김민식,62864,365,6,0.3,0.106,10.7,17.3,310,58,9,3,39,3,63
최재훈,78288,341,1,0.298,0.067,5.9,17.9,298,60,17,0,20,15,61
김민혁,65269,58,2,0.298,0.151,8.6,32.8,53,8,2,0,5,0,19
김상수,79402,499,10,0.297,0.099,5.4,18.2,453,95,13,1,27,8,91
이병휘,67207,24,0,0.297,0.045,4.2,25.0,22,5,1,0,1,1,6
하주석,62700,517,9,0.295,0.11,5.4,25.1,484,91,20,3,28,4,130
정현,63450,132,2,0.295,0.111,6.8,21.2,117,22,7,0,9,0,28
조수행,66209,198,1,0.293,0.093,4.5,16.7,183,40,6,4,9,0,33
심우준,64006,404,4,0.29,0.111,5.0,14.6,368,65,23,3,20,4,59
이우성,63260,199,4,0.29,0.119,8.0,28.6,177,27,9,0,16,4,57
최정민,62893,95,2,0.289,0.096,7.4,21.1,83,17,2,0,7,1,20
김성훈,66462,212,0,0.288,0.081,7.5,10.8,185,33,9,3,16,6,23
이해창,60343,174,8,0.288,0.173,4.6,28.2,162,23,4,0,8,3,49
김재율,61114,41,0,0.287,0.083,7.3,22.0,36,5,3,0,3,2,9
배영섭,79465,168,0,0.283,0.041,9.5,20.8,147,30,6,0,16,3,35
이동훈,66702,50,1,0.283,0.087,6.0,16.0,46,9,1,0,3,1,8
한동희,68525,226,4,0.282,0.128,5.3,25.7,211,31,13,1,12,2,58
박찬도,62409,82,0,0.279,0.082,9.8,34.1,73,12,4,1,8,0,28
김찬형,66917,160,1,0.274,0.056,5.0,17.5,142,27,5,0,8,8,28
김민하,61554,108,3,0.273,0.134,4.6,27.8,97,14,4,0,5,3,30
강한울,64610,209,0,0.272,0.047,5.7,16.3,193,43,5,2,12,1,34
홍현빈,67005,15,0,0.27,0.0,13.3,33.3,13,3,0,0,2,0,5
백승민,64410,32,0,0.268,0.065,3.1,28.1,31,6,2,0,1,0,9
김지열,78753,48,1,0.267,0.156,6.2,27.1,45,4,4,0,3,0,13
정진기,61869,212,3,0.267,0.095,2.8,21.2,201,37,8,1,6,2,45
박정권,74846,31,2,0.266,0.207,6.5,29.0,29,3,0,0,2,0,9
정상호,71842,128,1,0.266,0.062,6.2,27.3,112,20,4,0,8,5,35
황경태,66207,13,0,0.264,0.154,0.0,23.1,13,1,2,0,0,0,3
김재현,62332,234,3,0.262,0.079,5.1,24.8,202,36,7,0,12,8,58
손시헌,73213,150,2,0.262,0.078,10.0,13.3,128,18,4,0,15,5,20
손주인,72456,297,4,0.26,0.083,3.7,13.5,265,49,10,0,11,7,40
조홍석,63593,71,0,0.259,0.016,8.5,18.3,62,13,1,0,6,2,13
전민수,78361,35,0,0.258,0.103,14.3,31.4,29,2,3,0,5,0,11
임훈,74823,88,2,0.256,0.108,3.4,17.0,83,14,3,0,3,0,15
오선진,78756,148,1,0.256,0.053,4.7,22.3,133,25,4,0,7,5,33
조동찬,72466,59,1,0.255,0.074,6.8,23.7,54,10,1,0,4,0,14
주효상,66354,126,1,0.254,0.055,7.9,28.6,110,20,3,0,10,2,36
서동욱,73606,56,0,0.254,0.061,8.9,26.8,49,7,3,0,5,1,15
허정협,65399,24,0,0.254,0.083,0.0,29.2,24,4,2,0,0,0,7
황진수,78566,26,1,0.251,0.167,7.7,19.2,24,2,1,0,2,0,5
이성우,71184,135,0,0.251,0.041,5.9,11.9,121,24,5,0,8,1,16
이준수,77654,10,0,0.25,0.0,0.0,10.0,8,2,0,0,0,1,1
이성곤,64266,19,0,0.249,0.0,15.8,36.8,16,3,0,0,3,0,7
김태완,76746,74,1,0.249,0.076,6.8,33.8,66,10,2,0,5,2,25
이종욱,73339,128,1,0.246,0.082,3.1,12.5,122,20,7,0,4,0,16
윤수강,62537,79,1,0.246,0.123,6.3,26.6,73,7,6,0,5,0,21
이상호,60566,204,0,0.243,0.011,3.9,7.4,187,45,2,0,8,2,15
김용의,78217,185,0,0.242,0.013,8.6,17.3,159,35,2,0,16,0,32
강진성,62925,75,0,0.242,0.044,5.3,22.7,68,13,3,0,4,0,17
김동한,61204,96,2,0.242,0.084,9.4,18.8,83,13,1,0,9,0,18
박기혁,70553,196,1,0.239,0.052,6.6,25.5,173,30,6,0,13,2,50
정범모,76720,219,4,0.236,0.111,6.8,28.3,190,21,9,0,15,4,62
안익훈,65115,135,0,0.235,0.033,5.9,8.9,123,23,4,0,8,1,12
김태연,66704,30,0,0.23,0.038,10.0,26.7,26,4,1,0,3,0,8
신성현,64086,27,1,0.228,0.125,7.4,33.3,24,3,0,0,2,0,9
이재율,66968,45,0,0.226,0.073,4.4,22.2,41,5,1,1,2,2,10
윤진호,79198,61,0,0.225,0.057,3.3,23.0,53,8,3,0,2,2,14
신진호,67944,25,0,0.225,0.0,12.0,40.0,22,4,0,0,3,0,10
김사훈,61591,79,0,0.224,0.041,1.3,27.8,74,14,3,0,1,1,22
김창혁,60184,10,0,0.216,0.1,0.0,30.0,10,1,1,0,0,0,3
지석훈,73306,105,1,0.215,0.053,7.6,19.0,94,14,2,0,8,0,20
윤병호,62016,37,0,0.211,0.03,5.4,27.0,33,5,1,0,2,1,10
박지규,65136,53,1,0.211,0.106,5.7,32.1,47,5,2,0,3,0,17
박광열,64944,30,0,0.211,0.0,13.3,30.0,25,4,0,0,4,0,9
윤대영,63905,23,0,0.21,0.043,0.0,39.1,23,4,1,0,0,0,9
박헌도,79356,31,0,0.21,0.038,16.1,32.3,26,2,1,0,5,0,10
김지수,79300,39,0,0.203,0.0,12.8,38.5,34,5,0,0,5,0,15
반슬라이크,68245,44,1,0.2,0.103,9.1,13.6,39,3,1,0,4,0,6
파레디스,68244,72,1,0.197,0.106,5.6,25.0,66,5,2,1,4,1,18
김형준,68912,89,0,0.197,0.012,7.9,36.0,81,12,1,0,7,1,32
박성한,67893,59,0,0.194,0.019,11.9,27.1,52,6,1,0,7,0,16
신범수,66662,26,0,0.194,0.16,0.0,26.9,25,1,2,1,0,0,7
김진곤,63088,23,0,0.193,0.048,8.7,13.0,21,2,1,0,2,0,3
오윤석,64504,13,0,0.19,0.0,7.7,38.5,12,2,0,0,1,0,5
이창진,64560,30,0,0.185,0.034,0.0,10.0,29,4,1,0,0,1,3
나종덕,67539,205,2,0.174,0.051,6.3,40.5,177,17,3,0,13,5,83
황윤호,62908,62,0,0.17,0.018,0.0,9.7,57,8,1,0,0,3,6
박정음,62353,17,1,0.166,0.188,0.0,23.5,16,0,0,0,0,1,4
하준호,78517,26,1,0.164,0.182,0.0,53.8,22,1,1,0,0,0,14
오준혁,61743,50,0,0.163,0.0,6.0,22.0,44,6,0,0,3,1,11
남태혁,66052,11,0,0.162,0.0,0.0,27.3,11,2,0,0,0,0,3
오영수,68904,16,0,0.154,0.0,6.2,31.2,15,2,0,0,1,0,5
송민섭,64012,29,0,0.147,0.0,3.4,27.6,27,4,0,0,1,0,8
김동욱,77462,12,0,0.132,0.0,8.3,33.3,11,1,0,0,1,0,4
나원탁,67454,24,0,0.111,0.0,0.0,41.7,24,3,0,0,0,0,10
이영욱,78467,16,0,0.111,0.0,0.0,25.0,16,2,0,0,0,0,4
조용호,64868,14,0,0.064,0.0,0.0,35.7,13,1,0,0,0,0,5
정경운,66716,16,0,0.056,0.0,0.0,43.8,15,1,0,0,0,0,7
정병곤,61104,16,0,0.056,0.0,0.0,31.2,15,1,0,0,0,0,5
